195,0.844223,0.959155,0.134317,0.167704,0.845356,0.946522,1.077570
196,0.845761,0.959429,0.133930,0.167960,0.846224,0.947566,1.071849
197,0.847283,0.959699,0.133541,0.168217,0.847084,0.948599,1.066186
198,0.848790,0.959967,0.133150,0.168473,0.847935,0.949621,1.060580
199,0.850283,0.960231,0.132758,0.168730,0.848777,0.950633,1.055031
200,0.851761,0.960492,0.132364,0.168987,0.849611,0.951635,1.049538
201,0.853225,0.960750,0.131969,0.169244,0.850436,0.952627,1.044100
202,0.848298,0.959798,0.132849,0.169929,0.847428,0.948788,1.043859
203,0.849766,0.960059,0.132449,0.170184,0.848258,0.949786,1.038500
204,0.844912,0.959114,0.133320,0.170862,0.845289,0.945996,1.038291
205,0.846385,0.959378,0.132915,0.171116,0.846123,0.947001,1.033009
206,0.847844,0.959638,0.132509,0.171371,0.846949,0.947996,1.027779
207,0.849289,0.959896,0.132101,0.171626,0.847767,0.948982,1.022599
208,0.850721,0.960150,0.131692,0.171881,0.848578,0.949958,1.017469
209,0.852139,0.960402,0.131282,0.172136,0.849380,0.950924,1.012388
210,0.853544,0.960650,0.130870,0.172391,0.850175,0.951882,1.007356
211,0.848481,0.959458,0.136255,0.166466,0.846233,0.948194,1.091390
212,0.849893,0.959711,0.135900,0.166702,0.847038,0.949157,1.085988
213,0.851291,0.959961,0.135543,0.166938,0.847835,0.950112,1.080636
214,0.852677,0.960209,0.135185,0.167175,0.848624,0.951057,1.075334
215,0.854051,0.960453,0.134825,0.167411,0.849406,0.951994,1.070082
216,0.855412,0.960695,0.134464,0.167648,0.850181,0.952922,1.064879
217,0.856760,0.960934,0.134101,0.167885,0.850949,0.953841,1.059724
218,0.852157,0.960047,0.134913,0.168521,0.848137,0.950250,1.059419
219,0.853510,0.960288,0.134545,0.168757,0.848909,0.951175,1.054334
220,0.848970,0.959407,0.135348,0.169387,0.846131,0.947626,1.054059
221,0.844482,0.958526,0.136144,0.170012,0.843378,0.944109,1.053787
222,0.845855,0.958776,0.135770,0.170246,0.844164,0.945054,1.048791
223,0.847216,0.959023,0.135394,0.170480,0.844943,0.945991,1.043841
224,0.848565,0.959267,0.135017,0.170713,0.845716,0.946919,1.038935
225,0.849903,0.959508,0.134639,0.170947,0.846481,0.947839,1.034072
226,0.851229,0.959747,0.134259,0.171182,0.847240,0.948751,1.029253
227,0.846838,0.958888,0.135041,0.171798,0.844546,0.945312,1.029109
228,0.848168,0.959129,0.134657,0.172031,0.845308,0.946229,1.024352
229,0.849487,0.959368,0.134272,0.172264,0.846064,0.947138,1.019637
230,0.850794,0.959604,0.133886,0.172498,0.846813,0.948039,1.014963
231,0.852091,0.959838,0.133498,0.172731,0.847555,0.948932,1.010329
232,0.847784,0.958996,0.134268,0.173339,0.844912,0.945558,1.010279
233,0.849084,0.959231,0.133877,0.173572,0.845657,0.946456,1.005704
234,0.850374,0.959465,0.133484,0.173804,0.846397,0.947347,1.001167
235,0.851652,0.959696,0.126491,0.174037,0.847130,0.948230,0.996670
236,0.852921,0.959925,0.126133,0.174270,0.847857,0.949105,0.992210
237,0.854178,0.960151,0.125778,0.174503,0.848578,0.949973,0.987789
238,0.855426,0.960375,0.125426,0.174736,0.849292,0.950834,0.983405
239,0.856663,0.960597,0.125077,0.174969,0.850001,0.951687,0.979057
240,0.857891,0.960816,0.124732,0.175202,0.850704,0.952534,0.974747
241,0.859108,0.961033,0.124389,0.175436,0.851400,0.953373,0.970472
242,0.860316,0.961248,0.124050,0.175669,0.852091,0.954205,0.966232
243,0.856141,0.960443,0.124826,0.176265,0.849533,0.950943,0.966389
244,0.857353,0.960660,0.124487,0.176498,0.850228,0.951780,0.962199
245,0.858555,0.960875,0.124151,0.176730,0.850917,0.952611,0.958043
246,0.854439,0.960077,0.124918,0.177320,0.848392,0.949390,0.958236
247,0.855645,0.960295,0.124582,0.177551,0.849084,0.950226,0.954128
248,0.856842,0.960510,0.124249,0.177783,0.849771,0.951055,0.950053
249,0.858029,0.960723,0.123919,0.178015,0.850452,0.951877,0.946012
250,0.859207,0.960934,0.123592,0.178247,0.851128,0.952692,0.942003
251,0.860376,0.961143,0.123267,0.178479,0.851798,0.953501,0.938026
252,0.856341,0.960362,0.124022,0.179060,0.849322,0.950345,0.938304
253,0.857514,0.960573,0.123697,0.179291,0.849996,0.951159,0.934371
254,0.858678,0.960782,0.123376,0.179523,0.850665,0.951966,0.930470
255,0.859833,0.960989,0.123056,0.179754,0.851328,0.952767,0.926599
256,0.860979,0.961194,0.122740,0.179985,0.851986,0.953562,0.922758
257,0.862116,0.961397,0.122426,0.180217,0.852639,0.954350,0.918948
258,0.863245,0.961599,0.122115,0.180448,0.853286,0.955133,0.915167
259,0.864365,0.961798,0.121806,0.180680,0.853929,0.955909,0.911416
260,0.865477,0.961995,0.121499,0.180912,0.854567,0.956679,0.907694
261,0.866581,0.962191,0.121195,0.181144,0.855199,0.957444,0.904000
262,0.867676,0.962385,0.120894,0.181376,0.855827,0.958202,0.900335
263,0.868763,0.962577,0.120594,0.181608,0.856451,0.958955,0.896697
264,0.869842,0.962767,0.120298,0.181840,0.857069,0.959702,0.893088
265,0.870914,0.962955,0.120003,0.182072,0.857683,0.960443,0.889506
266,0.871977,0.963142,0.119711,0.182305,0.858292,0.961179,0.885951
267,0.873033,0.963327,0.119421,0.182537,0.858896,0.961909,0.882423
268,0.874081,0.963511,0.119134,0.182770,0.859496,0.962634,0.878921
269,0.875121,0.963692,0.118848,0.183003,0.860092,0.963353,0.875445
270,0.876154,0.963873,0.118565,0.183236,0.860683,0.964067,0.871995
271,0.877179,0.964051,0.118284,0.183468,0.861269,0.964776,0.868571
272,0.878197,0.964228,0.118005,0.183701,0.861852,0.965479,0.865173
273,0.879208,0.964403,0.117728,0.183935,0.862430,0.966177,0.861799
274,0.875367,0.963684,0.118452,0.184496,0.860084,0.963190,0.862375
275,0.876382,0.963862,0.118175,0.184728,0.860666,0.963894,0.859035
276,0.877391,0.964037,0.117900,0.184960,0.861243,0.964592,0.855718
277,0.878392,0.964212,0.117627,0.185193,0.861816,0.965285,0.852426
278,0.879386,0.964384,0.117357,0.185425,0.862385,0.965973,0.849158
279,0.880373,0.964556,0.117088,0.185658,0.862950,0.966656,0.845913
280,0.881353,0.964726,0.116822,0.185890,0.863511,0.967334,0.842691
281,0.882327,0.964894,0.116557,0.186123,0.864068,0.968008,0.839493
282,0.883293,0.965061,0.116294,0.186356,0.864621,0.968676,0.836317
283,0.884253,0.965226,0.116034,0.186589,0.865170,0.969340,0.833164
284,0.880508,0.964531,0.116741,0.187139,0.862885,0.966432,0.833839
285,0.881473,0.964698,0.116480,0.187371,0.863438,0.967100,0.830715
286,0.882431,0.964864,0.116221,0.187603,0.863987,0.967764,0.827613
287,0.883383,0.965029,0.115964,0.187835,0.864532,0.968424,0.824533
288,0.879691,0.964341,0.116662,0.188378,0.862277,0.965554,0.825234
289,0.876031,0.963654,0.117356,0.188916,0.860037,0.962704,0.825930
290,0.876998,0.963823,0.117097,0.189147,0.860593,0.963378,0.822884
291,0.877959,0.963992,0.116839,0.189377,0.861145,0.964047,0.819859
292,0.878913,0.964158,0.116584,0.189607,0.861693,0.964711,0.816855
293,0.879861,0.964324,0.116330,0.189838,0.862237,0.965371,0.813872
294,0.880802,0.964488,0.116077,0.190068,0.862778,0.966026,0.810909
295,0.881738,0.964651,0.115827,0.190299,0.863315,0.966677,0.807966
296,0.882667,0.964812,0.115578,0.190530,0.863848,0.967324,0.805043
297,0.883590,0.964972,0.115332,0.190761,0.864378,0.967966,0.802141
298,0.884506,0.965131,0.115086,0.190992,0.864904,0.968603,0.799257
299,0.885417,0.965289,0.114843,0.191223,0.865426,0.969236,0.796394
300,0.886322,0.965445,0.114601,0.191454,0.865945,0.969866,0.793549
301,0.887221,0.965600,0.114361,0.191686,0.866461,0.970490,0.790724
302,0.888114,0.965754,0.114123,0.191917,0.866973,0.971111,0.787917
303,0.889002,0.965907,0.113886,0.192148,0.867482,0.971728,0.785129
304,0.885458,0.965251,0.114560,0.192672,0.865318,0.968976,0.785948
305,0.886350,0.965406,0.114323,0.192902,0.865830,0.969597,0.783183
306,0.887236,0.965559,0.114088,0.193133,0.866339,0.970214,0.780437
307,0.888117,0.965711,0.113854,0.193364,0.866844,0.970827,0.777708
308,0.888992,0.965861,0.113621,0.193595,0.867346,0.971436,0.774997
309,0.889861,0.966011,0.113391,0.193826,0.867845,0.972041,0.772304
310,0.890725,0.966159,0.113162,0.194057,0.868341,0.972642,0.769629
311,0.891584,0.966307,0.112934,0.194288,0.868833,0.973240,0.766971
312,0.888109,0.965666,0.113596,0.194801,0.866711,0.970542,0.767840
313,0.888972,0.965815,0.113368,0.195031,0.867207,0.971144,0.765203
314,0.889830,0.965963,0.113142,0.195262,0.867700,0.971742,0.762582
315,0.890682,0.966110,0.112917,0.195492,0.868189,0.972336,0.759979
316,0.891529,0.966255,0.112693,0.195723,0.868675,0.972927,0.757392
317,0.892371,0.966400,0.112471,0.195953,0.869159,0.973513,0.754822
318,0.893207,0.966543,0.112251,0.196184,0.869639,0.974096,0.752268
319,0.894039,0.966685,0.112031,0.196415,0.870116,0.974675,0.749730
320,0.890401,0.965872,0.116113,0.189020,0.867305,0.972030,0.809045
321,0.887020,0.965247,0.116749,0.189519,0.865240,0.969402,0.809740
322,0.887866,0.965394,0.116514,0.189734,0.865729,0.969993,0.807013
323,0.888707,0.965540,0.116280,0.189948,0.866215,0.970581,0.804304
324,0.885363,0.964919,0.116910,0.190442,0.864170,0.967979,0.805011
325,0.886209,0.965067,0.116676,0.190656,0.864659,0.968571,0.802323
326,0.887048,0.965214,0.116444,0.190870,0.865146,0.969159,0.799651
327,0.887883,0.965359,0.116213,0.191084,0.865629,0.969744,0.796996
328,0.888713,0.965504,0.115984,0.191298,0.866109,0.970325,0.794358
329,0.889538,0.965647,0.115756,0.191512,0.866587,0.970903,0.791735
330,0.890358,0.965790,0.115530,0.191726,0.867061,0.971477,0.789129
331,0.891174,0.965931,0.115305,0.191941,0.867533,0.972048,0.786538
332,0.891984,0.966071,0.115081,0.192155,0.868001,0.972615,0.783964
333,0.892790,0.966211,0.114859,0.192370,0.868467,0.973179,0.781404
334,0.893591,0.966349,0.114638,0.192585,0.868930,0.973739,0.778861
335,0.894387,0.966486,0.114418,0.192799,0.869391,0.974296,0.776332
336,0.895178,0.966623,0.114200,0.193014,0.869848,0.974850,0.773819
337,0.895965,0.966758,0.113984,0.193229,0.870303,0.975400,0.771321
338,0.896748,0.966892,0.113768,0.193445,0.870755,0.975947,0.768838
339,0.893498,0.966297,0.114383,0.193926,0.868771,0.973423,0.769641
340,0.890272,0.965702,0.114994,0.194403,0.866798,0.970914,0.770440
341,0.891067,0.965840,0.114777,0.194617,0.867259,0.971473,0.767979
342,0.887870,0.965247,0.115383,0.195090,0.865301,0.968983,0.768779
343,0.888669,0.965387,0.115166,0.195303,0.865765,0.969546,0.766335
344,0.889464,0.965526,0.114949,0.195515,0.866226,0.970105,0.763906
345,0.890254,0.965664,0.114734,0.195728,0.866684,0.970661,0.761490
346,0.887093,0.965076,0.115335,0.196196,0.864748,0.968198,0.762305
347,0.887887,0.965215,0.115120,0.196408,0.865209,0.968757,0.759907
348,0.888676,0.965354,0.114906,0.196620,0.865667,0.969314,0.757522
349,0.889461,0.965491,0.114693,0.196832,0.866123,0.969867,0.755152
350,0.890242,0.965627,0.114482,0.197045,0.866576,0.970417,0.752795
351,0.891018,0.965763,0.114271,0.197257,0.867027,0.970964,0.750451
352,0.891790,0.965897,0.114062,0.197470,0.867475,0.971507,0.748121
353,0.892557,0.966030,0.113855,0.197683,0.867920,0.972048,0.745805
354,0.893320,0.966163,0.113648,0.197896,0.868363,0.972585,0.743501
355,0.894079,0.966295,0.113443,0.198108,0.868803,0.973120,0.741211
356,0.894834,0.966426,0.113239,0.198322,0.869241,0.973651,0.738934
357,0.891532,0.965683,0.117007,0.191305,0.866680,0.971242,0.793074
358,0.892291,0.965816,0.116791,0.191504,0.867123,0.971777,0.790635
359,0.893046,0.965948,0.116576,0.191704,0.867563,0.972309,0.788210
360,0.893797,0.966079,0.116362,0.191904,0.868001,0.972838,0.785798
361,0.894544,0.966209,0.116150,0.192105,0.868436,0.973365,0.783400
362,0.895287,0.966338,0.115939,0.192305,0.868869,0.973888,0.781015
363,0.896026,0.966467,0.115729,0.192505,0.869300,0.974408,0.778644
364,0.896761,0.966594,0.115520,0.192706,0.869728,0.974926,0.776286
365,0.893717,0.966034,0.116093,0.193157,0.867866,0.972556,0.777017
366,0.894455,0.966163,0.115884,0.193357,0.868297,0.973077,0.774675
367,0.895190,0.966291,0.115676,0.193557,0.868725,0.973595,0.772345
368,0.895921,0.966418,0.115469,0.193757,0.869152,0.974111,0.770029
369,0.892909,0.965863,0.116037,0.194203,0.867308,0.971765,0.770774
370,0.893644,0.965992,0.115830,0.194403,0.867737,0.972284,0.768473
371,0.894374,0.966119,0.115624,0.194602,0.868163,0.972801,0.766184
372,0.895101,0.966246,0.115420,0.194802,0.868587,0.973314,0.763908
373,0.895824,0.966372,0.115216,0.195001,0.869009,0.973825,0.761644
374,0.892649,0.965658,0.118890,0.188643,0.866546,0.971506,0.813665
375,0.893376,0.965786,0.118676,0.188831,0.866972,0.972020,0.811252
376,0.894100,0.965913,0.118462,0.189019,0.867397,0.972531,0.808852
377,0.894819,0.966039,0.118250,0.189207,0.867819,0.973040,0.806465
378,0.895535,0.966165,0.118039,0.189395,0.868238,0.973546,0.804091
